path;avg;block;radial;phash;marr;color
/home/breno/codes/cv/hash-similarity/data/original/968d5396-d43a-4e54-9fd4-6291ec4739f8.jpg;marr -> db;phash -> 0365487c7a93b690;avg -> 20eac74b8c;color -> 25921e9db791613fef8972bc2ddd563ef03215230846d03dfdb4c1646326c23d12f04a1453a7983bce482bbaacf6dbbc1f6d010a9caf88bbc818db0e303e5d3f8ee5d465d68f5d3ed8befe7652f3e23d8b99cc40e36ff13d3004444d5aadda3b800a77e555b3273d927c16f538a3e83b02ecb396bd095f3f8046eaffa2aa7d3eb7c7c631b4e8013ebf035d699dd5f33d7c6147fce485ec3bddefb484bdb43abd188d100325cefd3b8037c1052023603f3733057f3d1f863e27db68a9cbb0053e0b5754db89e2f73d263ddfac6ca4f03b7e1b87f4ecd543bd28785b44108a063cddd860e0f0b4553f553c2d84ef85d33da8336c8f9193c93cdc2c8503ee63503d503b79c4b5a649bae76a905e3b84103ce942cb24d5f56c3a7331e2b02344553f65f75964612fc73d105ddcc27f1f303dbcd804bad3a60d3de6811f7d30873c3a1061c2646a0cf3bb1c1c43651756053a;block -> 6018;radial -> 8bff564d4c6f
/home/breno/codes/cv/hash-similarity/data/original/4061d059-ddcf-467c-bfc2-e312e8426cd4.jpg;marr -> f869369e064b6391c893c9e6c0725fa41e07db49f49b66d1b5b1c8d96da49b6f012d91c8496da49a492369f1d8f861c4e2743b0e721b934bc6e2f1f89c0e2c0bcdc4e1f1b89c6e37;phash -> 1bd6a463ff3fb1f8;avg -> ;color -> 54f878b66c70703faecd0b7d5d8f103e69a2144ae34ef93d0999f6c761a10e3e18f52496470b19bc5eeb82ef90c30f3d13e4df44792a1cbc0efe043477b35f3fbe39797f88af233e9fa947daa40ccc3dc25c1f39fa6cf43d4ca2f1de6a86df3b128379ad91550bbd51fa9e65838eddbb6a77e21a;block -> ;radial -> 51fedd
/home/breno/codes/cv/hash-similarity/data/original/3d227a53-bd2c-41fe-831c-b92304518065.jpg;marr -> d937c4f271f9324c0fe4b241f26bc4dbb01b6696db7f8fc26c4fb4ec7d3402425b245a3764c9b0e0bf816c6db4e0e90dac907b79b7f236cdc1e3f1b7c3b1b4fc7c3b1f0f07243da4;phash -> 59198ee6736a15d9;avg -> ;color -> dfcc43e1aee2913f5dd910101a53713e833ca69d3a250c3ebe15f80a0a73123e96ccb80cd4c1303c2e212912712e533db3d805cb050d20bc035eec4316df4d3f831ef1fd8a28a43d6ba657e9c415613d6050363eaa2c413d93611019a0faa03a0644a28ecb4d043cfefae4a52c3a8c3ac04cdcf90c24603fcfc760bb5b82803ec4f428d8130bf43df69948705d65e13d335ec6a6b26cdcbb33d3e613b69df13cb5d972fff32fb03b99b576709896663ff704296f0470903ed5727a8084ad113ee5ca6a56832f063e9c8e3450328322bcbbc527a74530253d6271e5226c6e073c987b41eb85b9523f9cb0605f315d023ece77f1102df65f3d685a222f2dd9243ded34091bb7f375bae1c21c857194133cf21da4bcc44e623a5cc688072eb4573fc7572db3f070093efc21547d42f3663da8f3b8264890523da6f8b3ab169eb0ba379b7e724df856bc71babce9a382bd3a;block -> ;radial -> 8de9ff
/home/breno/codes/cv/hash-similarity/data/original/19d88a2b-03f0-45fe-8b26-4407e2186a7c.jpg;marr -> 6596db2d9e834fb7b664f2793c96cb21f1a46496db049f67c3e1c064b25b7c4d201bb1c02492c961b1bed80ecf2496d92cb0f8f8761f2596cb659e840c7c0f2c92db7e8d8166d81f;phash -> 304dc9310341c915;avg -> ff9c24ac081c1c1c;color -> 5b14b91b51ed6d3fa23c39e519d77e3e6025df110896083eee1f0d45cdf4f63dac05d661c23a05bc0173e832a62d3cbde04b63f4f8d2f63bac1b5a30d7545a3f3eb416257c095e3ebd3dbb0fc43c9f3d43b70ec5a316b03d72692d1dd692633b3f706ecc569de5bce41d78747a5c56bb949ffe09f20c643faf34e39c998c913e185b7c1a9ff2233e87ac6f7d293cf03d264eca2aa709093c030a65aefba7403d0d67962fff4ae93bc0da66c02c6b663fb520f3bf36bc963e2e4fb19b9b16303ebc9b147c4393;block -> fffffffffffffe7f2009;radial -> bebc
/home/breno/codes/cv/hash-similarity/data/original/4d3b56b7-85e8-45cc-a5f4-51db6f0ffb34.jpg;marr -> 5b5d9b64925b68db24db26db3f46deda93a44dc9;phash -> a61931e0860a19a0;avg -> ffff7f0702;color -> 411581a429266c3f84e3e4ef2e34843ed6eaa62e4a65b93da892e9735167ee3df41937114224c83b1a16a210e0ab373d80073fdf377bcc3bf2f087d0a380683fb091e31a3a9d8e3e39e5cf0a922af93d5953822a60a5f33db4a85a897683f53b98a9f516621f35bdacb4f46875cff03b724aa08f4b6c553fdb5ec734f90e3e3e3a1b7de17a07e23d5bba6895ab9be53db2668f459819d03b204e0aafe24bf1bcc04883ca933ed53bf826caf9c66e563f52b5f623a995403e80dbb68598e2e63da21b2f80858feb3da355b118ae6bdc3b7cad51f3e153fcbc60b3b254b44ee03bdaaee90cf9fb543f250fe0b022e2d33ddcbb5124f42a303daefabee4e6eb3c3de8af50fc4596583a51b0127cc2cd21bc88335f73ee4c833aece37be729e3553ff26344b6f751d33db01804446eec1f3d87df327b7829453d031c2bc921017a3aecd4fd9ee17220bcf9e8bae6e88984ba;block -> ffffffffffffffffdfffdf7f9f011f;radial -> 64ff
/home/breno/codes/cv/hash-similarity/data/original/6d96bff8-8994-43c2-a1fd-11c3e793c355.jpg;marr -> ;phash -> 8cc633a359994939;avg -> ff87e3e3e7e7c7ff;color -> ;block -> ffff3ff01fc01fc01ff00ff80ffe0ff60ffc1ff80ffc1ff83ff07ff80ffcffff;radial -> 8cff4e
/home/breno/codes/cv/hash-similarity/data/original/4d0c85e8-1a22-494d-b129-aa358b34da28.jpg;marr -> 6c96c364fd2327b2c8e4327b1c893325b1f06cb27923f1e0fc1e782589df9f8f87;phash -> 1646d65692a9b131;avg -> 8f87df7bfbfbffda;color -> b8d2abe7bc65643fdd1273235107803ea689e5163b9bd23d82ff2cb2741fd73d5cc7fab24604b6bb46865ac4d32d1bbdc6b5a453ba57b43ba5c98449efa1763f62c3bcf2c64fcd3e7a98ff3eaf59553ed5e958e010de753e189c2772f3b4dc3c67cda0fc5e8fe43d818ead84e7cee9bcf711f4bb2c244c3f3cf6cb7fe729453e8b72b934df5ca33d727871a6a6cc743d476394b9f7250fbbdc7c1733e9b9a0bc69fefd97bec503bbf1f89b8e3cb44c3fa06f504a671b483ed8364f72b8b6a63df8b06adf737d7e3df00c4f909eb61fbb04a60f4bdd5baabc624fca093dbb0fbbe6d9e3755f50553fc3487afe73a9d23d09e8307e677d2f3d18ea8127f6e5543d0298aebaea1ca4ba49e265071801463c97ffc8799e0b993a1d58bb3024ac553fe8adb1130a4ddd3d693988f434832e3d4ecb1e6b3bb7453dfc9fb8cc580391ba5d8650c912673cbc54096efe47b26f3a;block -> ffc03fc07fc07f80fff0bfff8f3f8f3fcfefefffcfffcfffdfffffffffe1eee1;radial -> 8d72
/home/breno/codes/cv/hash-similarity/data/original/8925d4e7-c0aa-4161-85f9-013fb2a5d7d5.jpg;marr -> 9336fc9c8d86c84c1799ed24849db36f6c3664ed348cbdb36fb2262ded2d324e48ec9b266fedac89327fe3b3b6f27034df01d93f99b2db693c1c9e072249c0db4905edbdb5226dd0;phash -> 7498eece1372cf87;avg -> ;color -> f2b4b054d08b7e3f5b850b6ada48433e978d62887a92fc3d14d5b66c39a40b3ec0fc21aee7991ebc60732cc3fe96d1bcb458abe73c1f0fbc9203f334220c5c3f279bbf578e4f5a3e140495f4fb6dd03dba0633332945d03d2f4664087283abbbf7f6e5bf7504e33c0190dfcf3caca23bb32069cc9511563f8b81a96db854623e490587471408d63d7121aec9555fbc3d8a8be6f2861596bbae19ebe3dd80e2bcf48b695478bd5e3b84d39be9347d583fd41dca77a75f6b3e16b442ff4b18e13d2e64ca36f4ffc43dd362889497aba7bbacd6cbbc3546debc5679db1edb7e8ebb26e36179ce03543f603c77ca8cf6c33dd32cd5c8a9644b3db3da137021d72e3da8d2f21fec027c3a50761eeef527f93b80557836884c0e3a59428f1bbe11583feaafb2102b02e83d0ac1833d6ba5773d0d5e33431043573d8647b41587d9c93aabf13fe3bf06493c0cd4fbd8993cc63a;block -> ;radial -> 56ff5d552c6722
/home/breno/codes/cv/hash-similarity/data/original/66d8edb5-4e6b-44db-92de-e61cc3fc3d8b.jpg;marr -> 9312db29b24ed0b65b9b721924b69560d65b9b4989e369b490b65b9b499360b9b494b64f9b499b3c0db12c96279b494b727db93d969b9b12648c964cd8dadb9b1236c1f36e91b25b;phash -> ca0927612c2c1008;avg -> ffbf4602;color -> 2e1216802102653f3599b1e77945733e902cac40529cfc3da382c26a6e4ceb3d3aae3e9422b3f0bbc53906f7f00d25bdb76fffbae870c23b42102fb3c465623f198508763c71613e3ff64a27b9dff73d6fd8b480dc82d83dec3e019c3a0cd2bb5ff5ead04d4ee6bcccdd85c355c9b0bb56e2acd69d1d553f96cccab7916c4b3e8cf0c5b95d59d73d54baf19b6787c83df6c5b92fd618a6bb;block -> ff1fffffffffff8fff073f;radial -> 91ff17
/home/breno/codes/cv/hash-similarity/data/original/851299db-a525-4eb2-8a9e-97d6f1296776.jpg;marr -> ;phash -> bb996666999966e6;avg -> ;color -> f2fba6ff995c5d3feaf5b65214604b3d16751cd8216d983cc9375dd7cbc2;block -> ;radial -> 5a46ff
/home/breno/codes/cv/hash-similarity/data/original/68dc0bfc-cad1-40d0-9f5c-886d23df50b7.jpg;marr -> 1b06cb2761c1b7923725e03005bd2124b6db6493670de9381c92d92481c1f03038d81e4b1f89c2ec3e2e5936db1ff24be379383db6490393ff1b4e07;phash -> 0633780948320703;avg -> 2f6f0b11060f;color -> 1f69dd072367893fa5b8f420f89c4d3e0ec1c2a7d607153e607f1c61df8e073eb7fe7dee76c726bc546fb4f0f1f0213df83df61eee09013cb04539220308533fd519c630ae464f3ec3ec1020a0bca43db9ad5b38b31da23d485cc1b0d1a5533b7ad2d0dcaec3c43c620aa056548d433ba2c10b4c3761563f4d13c7fff258523e43d09f4334d5b13d2f69b1c6b347d53dd4bffa492f4f60bb313c6eb1684d053d494ed3f88fe3a9bb9e2c914087d65b3fbe53bbf7fe15643ea8d26c22a43bc23d06c76aa18707ed3d46ade97b9bf1a93b2ef70ccf1426243d7bb67994fe9dd4bb6431295657c0523f2897848c6ce8b33dfc7c51f266df1d3dd635cfd4bfd63a3dd09c09d41d8577ba51f80c89f043f7bb746f967f79484a3a15c3bebd109e583fc114107c9084e03d8ccc16a6a1dd463d59ab82faefab613d15a704f1d72fc6ba205555935a5254bc60b71fb8ae027aba;block -> ff0dff1fff0dff01ff;radial -> 7664ff
/home/breno/codes/cv/hash-similarity/data/original/391146dc-b5eb-4b57-9358-cecd2da387e4.jpg;marr -> 9236e483b9b09f32271f9fe5e6d360b04cc8f0743ec499b64f36272781c4e4fdb323f3e0fc7801e27d31e0b3a40393c77a4da4a593a3fc7e3f1f8d801f8c1f83b640f8707b2360d9;phash -> f0f45949db1737a4;avg -> b9b8cfeef3f36a3f;color -> eb8212599445793f986e86a26c7ca43e0df44d2c77c1353e3ff1444217;block -> e3e7e3e660e640e2c060f360ff61c1610fe87bffc7ff9f9ffebffcfffd8ff90f;radial -> 6684ff04
/home/breno/codes/cv/hash-similarity/data/original/566812de-e6c1-4abe-a0a4-5f8de4e9a5d2.jpg;marr -> 6b6d3c1d864b61bcd8da693c1c864fc1b4db92493c1c8f016e6cc19b693481b64b62ce49db49090c8a283db659db4984f3627d27484b924984e1f0b9187e5f9b89c4e0f2592cbe4f;phash -> e33ce68dd376ace3;avg -> ;color -> 18b523670ffc603f231de7bac08d723e7a20ed6ebfb7f73d5103344b3f4abe3d7805b55767a4a73b2cff6decfb51f3bca73e16b7ea68923bbcdecd36a62f543f3a20572750f6703e2e841139147dc73d166431087eb7b03d5f667673e638753b9d4ccee1f8f1eabc797bb7aeb42b743bc7b6e382268b633fc28f8ae43f4a843efd294dc8ef6d033e449762fdd51fe43d60181fe780078ebb38784fa86cd7e23c6fe0cec0d7dde8bb8cae2f3628c4673f8acb5cbf401b933e81bbe23b02a7113e49f7d063b228fe3d76dcaa28969beb3b9d1398dc45132a3db2366438647815bc1213f5a077b2553fd6d3996887c9563de0735fc2dfc93f3df5da5d6d6a59513d281837568809a93a219562e83729ff3bec1616127d9582bac89f57362226553f14c4049d3f47833d51014ec2f091373d9f4b8c382421473da46495e2e3f9953ad02c505ce97811bc07680e5c9f9e82ba;block -> ;radial -> 4a
/home/breno/codes/cv/hash-similarity/data/original/1deead1e-03a4-4cab-8a80-c6c27ed33495.jpg;marr -> da6d092c90db6b6dc9da69092db6cbe3e8d9da6d348d9f87e348c9da69348c964c1a48d9da693484964f93d0c9da6d348492dedb9249da69348492dcd992c9d2692484b2d8dc1edb;phash -> 2803172e4aa10657;avg -> ffffff78;color -> 1e6ca094a593643f0a69318d55af883e9e0f4638440b1d3eb41c88770c0a013ef7481286f6911d3cd6c212f8cc11433de2896e6031810fbc6636ac695820613fbe093530918b9b3eccecb0ca1d4c263ee0421a5f869d1c3ea537d4548f21403c1be3f06bc29f6b3d6eed28a166924b3cd9e551697cf14f3f8c1b417ea025573ef95e844ecdf0df3d9ff389dc5e2bc43dfd424c3875208e3bfcf699b49c92e8bcf9664e077c55a5bb0c8d6c353055503f7039ffb74cdd5b3e3b62a671e94de43db97491e0f154c73d7c6ec18ff229923bdcbd4bf8974ff0bc523050868569aebbc87b4a1f8e34553f70558af58b14fb3d813775f448134f3d311c5d9eb221373dca68f254bbbe87bac4164446efac3b3c4132bc42c3607b3ade8e0e93a3f9553f4aac44840c95063eab709b632126693d559f97a813085f3d6bf12387b8dcc7ba1d77027f9af061bcd21fa98d0ef9cdba;block -> fffffffffffffffffffffcfff0ff;radial -> 9b
/home/breno/codes/cv/hash-similarity/data/original/87e16285-5059-43b5-af73-3e566ceb5a29.jpg;marr -> da4924c4ff8693c0c8db49a4d260f89c0e07db49c0e1ffa3246df89b163f3a41fadb61059b4999249e4fe3b3369b498cdbafa60191d99b49a4d269b4984e499b49a4d269b89c0e0f;phash -> 2dc31268360ec869;avg -> 0277f7c3e1e1e3c1;color -> 2dad48e0d6a5893f3c838529ec6cb53e2b8250f51ab13a3e90e608966e4b583e610e77b713bd7bbcb6bdfb2d4c4cb73d8b97297c6041b33c2e8455398a4b563f2ff07574071f7d3e0aedd44485bbe13d8d97b7cca3ccae3db4cc7d80748384bb6fd78dce8cbff43c8044f2c51674723b9802e4219e4d593fc4089956b7df673ee3b4684e975bd23d86a1b1fa4c52c03d403373e55b8c443b48e0a402d59bf1bc5428e42797f6983bba09c4ebbbef5d3f4da22d9014c5773e7a9fbe039639e43d21909f5e0920bd3dc6a18c324d6f803b38033b4ef42cf3bcf7a3b6d7cd239e3ba9efa986b089533f25bdc76baf12c63d2ef57be9ff14493d88036113ca066d3d9cffac8f1df7ce3a08369c528246553cf7987203a5f4d2baa0d522bffa12573fc4dd8aef62b5e83d4a4761ba66e55e3d65c40c7094;block -> ;radial -> 5f5dff5a
/home/breno/codes/cv/hash-similarity/data/original/6e746847-81b5-4639-9b6f-0b7ec1a6d569.jpg;marr -> da6d349c86cf61b24bdb49a0e0723b2c96499b6cb80c9e0702125bccdb0494936125f349b249a6e3f1b81d92c9926da4d346c4cc92d99376249b06c96c9e5bf20de653624b6cb6db;phash -> f3f34cdcb5bdf373;avg -> ;color -> 896adee12bb0793f19de58a93ab7753eb79276dd5555f43d1dcaaad45c33e53d26e03e626368e33b30aea0ae8aeb273d3aa470b10647a53bdcf3c12013d1653fd38cdc6f4b3d763e8abd9da6dbeadb3dba8ee3234c85e13d3590cf2f7a60c1bb8944962c5292243de2604688b183cdbb74d9ad;block -> ;radial -> 99f8e8
/home/breno/codes/cv/hash-similarity/data/original/8281e919-8eab-4237-a353-732535c74739.jpg;marr -> ;phash -> 44950753152fa191;avg -> ff48c080f0e4bfff;color -> 88281b8a0cc96b3fff0318fde6635f3ef6f1c5d8ddef043ef4208b94c3e1323e7662ee7b4b11553cbbf3f54a0ebb69bd90ceaab641a359bc23441b74b3856c3fb33f8e4738aa713e349b55f269bc263eff3dc6d5abb3ed3d60035c0e38c8fdbb9f4d85b3692f2c3da66daa718df9023c20904102edef513f8e63935eda6a443e7095461656dea53d923eb754f20ea63d7a4969f4cbfe4abba80561172f5ad1bcf1b730e8d01a5b3b945d408b7951533ffa18ed338923483ec6df74ce4d6cb13d5dd6933bae19b03d78fcf924834961bb4f61d76494aedbbc3b0d9cc8ceef6c3b8ccb676889eb543f15e7b5668734cc3dd55d94c15f15463dbdea9c54f30b7b3dea36b1f76885e23a;block -> ffffffff0fe0;radial -> 6003ff3538d76569874694
/home/breno/codes/cv/hash-similarity/data/original/5e010599-b211-41b5-85fd-c6121214d7d1.jpg;marr -> db6da4d2624b2768dadb4da4d2624b67484f9b4da4d2624b66485b9b49a4d2624b6649b09b49a4d2625db1b2499b4da4d2665db692c99b4da4d262d92492d99b4da4c272d92cb664;phash -> abffdce033ffec32;avg -> ;color -> b5eae9575b9b573f8d9edfd2cd45e93d935fe01f625d7c3d92e857f23f1e8d3da2449402bdb321bb778cd86f9bfd833c1977c0134361053bc165c4f6765f653fb65c4e571df24b3e21ad69ff735ef13da1312723c0edfc3d55c9ab80e6a0023cde5df9246445283d68b4dfda87e7efbbba56034408845b3ff204;block -> ;radial -> 7dffec7279cc
/home/breno/codes/cv/hash-similarity/data/original/569e6939-f59c-4a53-b78e-43950616fd3f.jpg;marr -> fc7e3c1d8fc7c3e1f80f8dc4e5b2dc92d2278cedbf04723c9b69c9d2615b9f0eced20ec1d87026e276596c6c5b0383c97f8fc325b6c90787fecc8a49b5b436230bf49272483c6db0;phash -> 19594becbd262cf6;avg -> 62f8bbdec2620afe;color -> d4ea2e60af957c3feed5b3b4e0977c3e56fcca7224702f3ec01e76f630f8253ec145124be3af603cef1ebcdc765d6dbdec1429d7f6724bbc2e8ecb174e405b3f35cdf1143a6c673eeab7f04db410e93d718bf75d965bd13dd47c8ca5b4acb43bcbf5;block -> 061ec61fc60fee0feecfaef18ef98af982f9;radial -> 94b2fe5de8d54b
/home/breno/codes/cv/hash-similarity/data/original/4e8a2895-2566-4abc-8b20-306765ecce34.jpg;marr -> 9b89c5e27d2179932413edb6c1304c902e0917cb64cdb24c9124496cdb76c9726c91245bb21276d68266d16c1b93da76c1be4680f0db6231300a70389d8cc29b4d26d27134da481b;phash -> 24ce9618a636d349;avg -> f3c7c7e1efefd3c3;color -> 48b907cc2ee1703ff242f6105081bb3e663e6da93f03fe3daad948e950c8153e196c2b5da46830bc80132cc6e7647c3d84cfa392093617bced729139b9f75d3f531e44497623823e606974c7f56e883dec3ee4d0cf98db3d2b285ed724e2913b7d17a8813564203da869ad733a239a3b414f5a7fc654493f6e7927eeab1ae93ddcc4cbdb81bd103d65e681e882af123d5ab76e7a0c24223a8a69ccd3f63af83b80fd80b0808e32ba3c52b0d464d04e3fac792f166561263e919d4fe0bdf8273d33e701425897553d4da138c699d299ba1e9c95874b5d6ebcde2cbbb59473a1ba4fc5c4f62cd2513fbba320e93781103eb89b87265ae8313d62bf99844078783d8d252b9523dad2bae890937283cf883cb634d5bbf6dfd9ba332d33ba066d583ff0f4f0b20f8d053e5a020f1821254e3d010afb88c7ba7b3d0bc3d1db2387f13a3742278a7ba585bc525bddfe1b95c4ba;block -> 0ff00ff01ff80ff00ff07ff807f00ff0fffc07f80ff8fffb07f08ff8fff00ff0;radial -> a87a
/home/breno/codes/cv/hash-similarity/data/original/19e5b7b9-0da2-4b3e-ae74-2e5113a0dc6c.jpg;marr -> db6c3e1f0ec76593f0d87c3e1f0f8723f1b0e97c3f1f81cf41b21fe86d249c924f4092db49eda49f0a492493c01389e4e0727b62c8dbf27c369e0e017b40db1b49a4c371b85c1ec9;phash -> b95356a5fdb95e7d;avg -> ;color -> 2bc2224a68e9793f2c4e4d5fa4bdb53e011872c3ace63e3eab616945c378223ea25cc6769b5f30bc971c41bb8235853d6a4c21d25565633c8c9036b4069d613fdb140167d3b07c3e9c31c4e7b266;block -> ;radial -> 5157ceae1822ff
/home/breno/codes/cv/hash-similarity/data/original/57e5bcaa-d619-4cbe-be6f-89eea3249652.jpg;marr -> fc783b1f0e47e3f1f9fa3241f25e0367e1c0db12768c89370243b3d8323605bd96d09acf13b6365c06dcd0cc1ff876016276ded9b69be64919ad99a4d89ecfb206cf65a6ce245e36;phash -> 01bdb3e7d6f9708e;avg -> fc787832762c7c1e;color -> aef6517f3120773f71940f3269c2903ef5de0f647553473ed224ad66511e463e339d4539e6ad9c3c5ea92b3eb3e9953d9afe7252249289bc6a7ab930defb573f7a7b683ea80d7e3ef722bcd24b0dd13d703899ce5e65c43d183cba6f886980bbcc5395212bdf0b3d7283b7e3354da03b60f94897f675493f48e01a65995f393eee4c4da24cc4a43dd62cd12bab6d633d60ddaaf05a70d5ba46453467980784bc4505677556cbf73aeb33c094219f503ff9ff8a96ddbe663e4d2695690c87c13d103e36524651773dd3080db5d61509bb92dc66cfa44db03cdb293088d0dd23bbdec48510ecec503fbaf4c261d069193e3a508af3c3d65f3dda493075bdfd723d41c0dd5581c3e33a534198216112733c4a69708f257ae5ba87e19a0e6d64593f478cf7206c59f63dfc6fcaec3141733d39d1efaeb491a03deec805c4c1ac323bfd933d8e77ff963c0eb1d95f365132bb;block -> e0fffcfffcff807f80ffe0bf6c0f068f1c0f7c04f0;radial -> 7a0cff4578e7a5ee97
/home/breno/codes/cv/hash-similarity/data/original/2e767c23-7c22-4f34-8a7c-e40ffaaacbbb.jpg;marr -> d081c0e47f8127484b6c767f1e01b0da485b4db2781b06dedadadb27925b7b66dad8925b9b135b7b06fec8b65bd2491b25f97ed896db9b49f820f1b6d9b2d91d998f2d9da6d096db;phash -> fce98101020b4c3e;avg -> 7ffd41010180ff01;color -> de5c66d3b069733f92e410a7624b923e98be644d52ff193eb4925808f4dc053e345b1d5aa10722bc83f6dc9fca384bbd1d757ad9b6ac1c3c74bfce678b8f753f613efff48202663ec7255c2a25bb343e447d29539dc7143ed8c1247e544004bc266ad76d77b82fbd2f6bcd110ded4abc5fe89bfc6f5f5b3ff229d2d8bee9563eb27fb0d8a7c9ae3d4e62ad7b48a4d43d2a2b4f2be2a3913b98b9ebc62dfa053d445a36030c3da5bb3007b629e13d5c3feccf3ea1283e593e405f51425849af3db0cb36c0e527d63d89c33c893bef923b7e1787d62935093d9f51d2ce71faa7bb56441a36ae40553f5d9eb177cabaaf3d463e442be9a73f3dfdd3fb58f0a2273d5a33258d729d48baf2c71825f204053c6407e05637e76bba34e863a61ae8553f1f32f9712dfcc03db371f5ab6cb43f3d43141b3967dde93c3e3a4ce97cb9023a62f264c5accbd23b1a8b49615dd90aba;block -> fe7ff97ff1fff1ff03bc033003;radial -> 8cff
/home/breno/codes/cv/hash-similarity/data/original/2162e05d-09bb-424f-8759-6e0bc0b68d17.jpg;marr -> f079381c0e0703c1c9fa7c369269389c0e47da7d393f0f070381c0f26d1f92b1b8dc6e3f9b4da4e4fc371f8fc7fc6c369361b89c0e079b4966c071381c3e1ff37c3713c1f8fc7e3f;phash -> a1fe7ecebcbfbbf7;avg -> ;color -> 042691aedc4f693f2005516480b32d3e86243d4446a7bb3df7b767ac8d2db83d2829fd3e5e02823b7136e28af87ed53cb5a9b9bff64a6e3bca18e8d567a26b3f85b5433ade28853e503feffde1f7f63d1b835aab0f130c3e883362d94da8d53ba9ce5846958250bd0fd5bbd2257a1f3c74224a082568573f5df786f51306403e352079b5efa6c53d960be6b93433c33df6053852b725883bf81799cebc67e5bc3983667bd847953bc0581816cf98583fbd36572d0e61423ecb5b59011babc93d72b47f8f4bf1c83d240372daa50b933bf5247576bdb0ebbcfe09ca1f6945a13b5675b829f026563fdce042e2ea77ca3d5ef34d6edaf32c3dd6d12b3910ece43cf68256eb4cd6ff39da2064fcf678bc3ba605698787d5d2b977da0b02dd83563f67550745cc11ca3dc7eb70b270a6323d2b6dfb589b27fa3cf340d91f50451e3a83ca197dbe43e33ba0;block -> ;radial -> 83ff
/home/breno/codes/cv/hash-similarity/data/original/29e421e4-b6f7-4b37-80ec-a709d91492b8.jpg;marr -> d84904e4d64c9093f8da0d85a370fc93821fda692cf252c8bc7a270381fe1d99216c6f36d21244e5f9386c5f24da69597c917f81b7349b0fb61e0ec89d89f09b0bc9e2e207812da4;phash -> 07f34c4cf08e3f30;avg -> 0f1f0f070ba303;color -> cfed3e5c910a673f3d9b9c703b85333e6f018f66c0401b3e9ceb4d46bcc4153e1a39363ad6b72b3cd2707aeb114f36bd302d7eecd9193ebcde122b4ffbf4623f0b8180058ae5813ea44d32f8592aeb3df5c799ab2b45b33dacaffb6c2faa8c3b48b41bb48350f4bc467ce5db9f668a3b920f3b358275663f88b9c5708c798d3ea90e0f2949f6233efb4e47e1a9161e3ec89406764034433c506aa50f0a7716bddf93fb6651544abcb66f3082cfac6a3f76af8bdfafa4843e7fe9d518b6c6313e704f88662c072d3e36668da1fadb593c;block -> 6e;radial -> 6dff5a0a3df2
/home/breno/codes/cv/hash-similarity/data/original/10440e4e-9a42-47b0-8e13-fe90a09fbd76.jpg;marr -> 6676368496db63d1b6937636c5b6cf23f1b6d849368db64f63b1b625cdb48932481da1b66dcda485b6ce6433b66ceda484b27b6fc09327cda4c0f60b246edb25cd86c270792648c9;phash -> 2bfbd6f4136fe9f8;avg -> ;color -> 77;block -> ;radial -> c20e4a791e71
/home/breno/codes/cv/hash-similarity/data/original/3e8fc3bd-06a3-49a1-a384-0aa7804b89fd.jpg;marr -> db7649edc4c13f67b6db3241f245b1249336fa72393e8e4927c1b60bb4993346c5a761b6da32193a45b1364db6138dcb63fd812c6fb68387c3764e0323d1b496f8383196c05c9324;phash -> d2d34f2ca0a82c6c;avg -> 779f3f1c;color -> c61af54857886f3fc2562811ab14903e8c71602848adde3d14e271ae1cb8133ef97dc1308ef619bcec6eb40f2ffd623dd28a75ea094a0fbc56c9d198192e563fdeca2d25be42703ed46f67eeb528e23d2d11a9969654bc3d;block -> ffffff7fff87ffcff58f8003e003e003b0;radial -> 9de4b5
/home/breno/codes/cv/hash-similarity/data/original/1e50fc1e-adc3-4be0-bd54-89863bf286e6.jpg;marr -> 13cd364d96483f68c9d879393c86ced89e66db0fbe1341372769b6936c18db0f236337c9f236391b0d9705b0d89321d87d8a732782769a725b3a813d2592c49312df1256d96f68d8;phash -> 89cdf4fc131668fa;avg -> f8f0b0fa686020f8;color -> c09ed0b84bb0593f520c71b8a6fee93dcce50d3842408c3d986c234f2396533dbd8b93c1f0f2d33a14b7dbc2cf1151bc9a7c46524c51b03abe8384a154954f3fe19513c69b58473e72d6b8d0d31dae3d20cc09a3a70f693d2659e51c1208f93ab06622224dad673cc4053dca338001bb8c14425f35e1593fbfd4f7e4;block -> ;radial -> a19ecda934b8
/home/breno/codes/cv/hash-similarity/data/original/74e1fdfc-1147-4bf5-b9f1-2253d5979ff5.jpg;marr -> ca4d19336e8364b6f6da6d28fa;phash -> bb6692ebb6d846bb;avg -> 08042b8d585e3c18;color -> 109cf6cc16bf763f209150358440ba3e77865e56b5d8013e8418c4e10d78363e0bd612cd349f63bcf04ee42c9cda52bd8abe736f63c5393c267dee506b06513f8ea1b08655ab413e9aa47272d6e9943dbff2ed772108b43db2;block -> ;radial -> a8d743
